job_id,published_date,title,description,career_page_name,type,application_deadline,is_remote_work,city,state,country,job_url,disabilities,workplace_type
6000776,2023-11-20T17:56:58.765Z,Analista de Testes - Pleno (Remoto) 27658-6000776,"Transformar a vida das pessoas através de inovação e tecnologia, este é o nosso propósito. Estamos procurando um(a) Analista de Testes, que queira impulsionar a inovação conosco! Somos um Instituto de Pesquisa e Desenvolvimento formado por um time de pessoas incríveis,com ideias inovadoras, possuímos um ambiente descontraído e muito espírito colaborativo.Promovemos em nosso dia-a-dia um ambiente de desenvolvimento, onde os Atlantes são o nosso maior foco, por isso um dos nossos valores mais fortes é a “Valorização de Pessoas”. Não é à toa, que estamos entre as melhores empresas de TI para se trabalhar no Brasil, segundo o ranking do GPTW.Responsabilidades e atribuiçõesRequisitos e qualificaçõesFormação:Graduação em andamento em Computação, Engenharia de Software, ou em áreas correlatas.Experiência:Sólida experiência em testes de serviços de back-end, com conhecimento completo sobre microsserviços, nuvem, testes de sistemas de plataforma e testes de integração;Familiarizado com arquitetura de microsserviços;Experiência prática em automação de testes de serviços e microserviços;Experiência com Smoke test, teste de regressão e end to end;Automação de testes de APIs RESTful e gRPC e soluções em nuvem, incluindo validação REST (por exemplo, REST garantido, Test Rail);Desenvolvimento de casos de testes;Ferramentas de teste de API, por exemplo, Postman, Swagger, JMeter, Jenkins;Experiência com Cucumber, Selenium, RSpec, Capybara e Gherkin;Experiência com Ruby e JavaScript, habilidades em experiência genuína de desenvolvedor de automação de API.Conhecimento:Ferramentas de automação de testes de serviços e microserviços;Frameworks e ferramentas de testes automatizados;Conhecimento em Golang;Compreender o processo ágil/scrum e ser familiarizado com o ciclo de vida de desenvolvimento de software e o processo de gerenciamento de qualidade de software;Compreender estratégias de teste de microsserviços para arquitetura de nuvem;Analisar e projetar o plano de teste, caso de teste e submissão de bugs com base nos requisitos de negócio e lógicos;Capacidade de interagir com Desenvolvedores, PM (Gerente de Programa), PO e Scrum QA. Sólida habilidade para compartilhar, descrever e rastrear problemas com equipes cruzadas.Idioma:Inglês intermediário/avançado para conversação.Desejável:Computação em nuvem (preferencialmente AWS);TDD e Testes unitários;Boas habilidades de comunicação verbal e escrita;Experiência de trabalho com AWS (Amazon Web Services) / Azure;Experiência com Git, Kubernetes, Docker etc;Conceitos básicos de IA (Inteligência Artificial).Informações adicionaisO que você vai encontrar aqui:Somos GPTW Ceará e Brasil;Projetos nacionais e internacionais com tecnologias inovadoras;Cultura de colaboração entre os times;Ambiente que valoriza feedbacks com a prática de 1:1;Oportunidades de desenvolvimento - Plano de carreira;Apoio à formação acadêmica, certificações e curso de inglês;Auxílio Home office;Vale alimentação/refeição flexível;Plano de saúde e odontológico;Ferramenta para apoio à saúde física;Ferramenta para apoio à saúde mental;Plano de previdência privada;Seguro de vida;Auxílio creche/ escola;Day off;Recesso de final de ano;Horário de trabalho flexível, feriado ponte. E muito mais! Vem ser Atlante!!! 🚀🧡💙DIVERSIDADE E INCLUSÃO:No Atlântico, a diversidade e a inclusão são compromissos inegociáveis. Como instituto dedicado à pesquisa, desenvolvimento e inovação, valorizamos e incentivamos a pluralidade de pensamentos e vivências, pois isso faz parte do nosso DNA. Nossa missão é promover um ambiente de trabalho inclusivo e diverso, buscando a equidade de oportunidades e o respeito à diversidade cultural, religiosa, étnico-racial, de gênero, de orientação afetivo-sexual e de pessoas com deficiência, voltado para a defesa e valorização dos direitos humanos. Atualmente, o Atlântico possui uma subárea dedicada à diversidade e inclusão, inserida na área de Pessoas &amp; Cultura. Essa subárea trabalha em colaboração com o Comitê de Diversidade e Inclusão e com os grupos de afinidades, que são compostos por pessoas voluntárias e têm como propósito oferecer um espaço seguro para a troca de vivências, a representatividade e a construção de ações afirmativas.IMPACTO SOCIAL:O Comitê de Diversidade e Inclusão do Atlântico investe em ações de voluntariado com foco no impacto social positivo por meio do Grupo de Afinidade de Justiça Social. Nós nos concentramos em apoiar organizações do terceiro setor e projetos de impacto social que trabalhem com os públicos que são contemplados pelos pilares do Atlântico. Em 2022, lançamos nosso primeiro projeto voltado para a capacitação de pessoas em situação de vulnerabilidade social. O projeto-piloto foi realizado na Comunidade de Ancuri, em parceria com a organização Visão Mundial e a ONG Associação Santos Dias, e formou 40 jovens em Lógica de Programação Básica.",Instituto Atlântico,vacancy_type_effective,,True,,,Brasil,https://institutoatlantico.gupy.io/job/eyJqb2JJZCI6NjAwMDc3Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,remote
6007411,2023-11-20T17:56:05.545Z,Analista de Inteligência de Mercado | Curitiba - PR (Presencial),"A AGIL Recrutamento está em busca de uma pessoa Analista de Inteligência de Mercado para o Grupo Madero, empresa referência no setor de alimentação no país, com 270 restaurantes presentes em mais de 80 cidades brasileiras. Confira abaixo os requisitos e candidate-se!Para mais informações sobre o grupo, acesse: https://grupomadero.com.br/Responsabilidades e atribuiçõesNo seu dia a dia, você irá:Coletar, organizar e analisar os dados referentes à performance dos restaurantes do grupo, transformando em informações e relatórios para apresentações à diretoria;Desenvolver e implementar ferramentas de banco de dados, com sistemas de análise e outras estratégias que otimizem a eficiência estatística e a qualidade dessas informações;Criação, atualização e manutenção de indicadores que auxiliem na tomada de decisões;Realizar a projeção de faturamento das filiais;Localizar e definir oportunidades de melhorias nos processos.Requisitos e qualificaçõesPara este desafio, esperamos:Ensino superior completo em Administração, Ciências Contábeis, Economia, Estatística e áreas correlatas;Excel avançado (será testado!);Conhecimento em PowerBI, Qlik Sense e SQL;Experiência com banco de dados robustos.Informações adicionaisModelo 100% presencial;Benefícios como refeição no local, assistência médica e odontológica, auxílio alimentação e programa de fidelidade para consumo nos restaurantes.",Agil Recrutamento,vacancy_type_effective,,False,Curitiba,Paraná,Brasil,https://agil.gupy.io/job/eyJqb2JJZCI6NjAwNzQxMSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site
6006620,2023-11-20T17:55:42.697Z,Analista de Automação,"Uma empresa mineira de engenharia e soluções integradas, presente nos mercados nacional e internacional, com uma trajetória marcada pela competência de seus talentos humanos e pelo forte investimento em tecnologias de ponta, permitindo estar entre as pioneiras no desenvolvimento e implantação de soluções inteligentes.A TSA é uma empresa que gera e compartilha conhecimento, apostando na construção de uma sociedade mais ética e responsável.Com sede em Belo Horizonte/MG, a empresa conta com uma equipe de profissionais altamente qualificados para atender às demandas de mercado.Se identificou? Faça seu cadastro e venha fazer parte do nosso time!Responsabilidades e atribuiçõesComo Analista de Automação você vai:Executar projetos de automação;Elaborar especificações técnicas equipamentos e instrumentos para projetos de sistemas de automação, diagramas lógicos, diagramas de interligação, diagramas malhas, diagramas funcionais, memoriais descritivos, listas de entradas e saídas dos sistemas de controle, Arquitetura de Sistema de Automação, fluxogramas P&amp;I, listas de instrumentos, folha de dados de instrumentos. Desenvolver a programação de CLP, configuração do sistema supervisório / SDCD, executar testes de plataforma, comissionamentos, testes de campo e start up, operação assistida e treinamentos. Requisitos e qualificaçõesFormação necessária:Superior em Engenharia de Automação, Mecatrônica, Eletrônica, Elétrica, Sistema de Informação ou Ciências da Computação ou Tecnologia da Informação e cursos afins.Conhecimentos desejáveis: Linguagem específica de Programação Industrial (CLP - Controladores Lógicos Programáveis, SDCD-Sistemas de Controle Distribuídos, Sistemas Supervisórios, Sistemas Especialistas);Conhecimentos básicos de operações e intertravamentos de plantas industriais e processos;Conhecimento de equipamentos elétricos;Conhecimentos de instrumentos de medição e controle de processos industriais;Conhecimento de Hardware de Sistemas de Controle (CLP, SDCD, Remotas de Aquisição de Dados, Fontes, No-breaks, Painéis Elétricos)Conhecimento de linguagem de Programação Avançada;Conhecimento de rede de computadores e sistemas operacionais;Conhecimento de rede de comunicação campo industriais de equipamentos e instrumentos (Modbus, Profibus DP, Profibus PA, Devicenet, Ethernet, Controlnet, DNP3, etc.  Informações adicionaisAqui você encontra:Vale refeição/alimentação;Plano de saúde coparticipativo;Plano odontológico;Vale transporte ou transporte fornecido pela empresa;Seguro de vida;Desconto para utilização do Clube SESC;Assistência psicológica fornecida através de parceiros;Convênio com instituições de ensino com descontos para colaboradores e dependentes;Descontos em lojas e serviços parceiros.",TSA Tecnologia de Sistemas de Automação SA,vacancy_type_effective,,False,Vitória,Espírito Santo,Brasil,https://tsaengenharia.gupy.io/job/eyJqb2JJZCI6NjAwNjYyMCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site
6007503,2023-11-20T17:55:18.898Z,Analista de Projetos - Banco de Talentos,"A Lyx Engenharia é a maior incorporadora do casa verde amarela do Paraná, com uma história de sucesso que se estende por décadas. Somos conhecidos por nossa excelência na execução de projetos de construção de grande escala e já realizamos o sonho da casa própria de mais de 19.000 pessoas. Nossa dedicação à qualidade e ao compromisso com prazos é o que nos diferencia no mercado.Aqui nossos valores fundamentais são o alicerce de nossa cultura empresarial. Acreditamos que esses valores moldam não apenas a maneira como fazemos negócios, mas também como nos relacionamos com nossos colaboradores, clientes e parceiros.Estamos à procura de uma Pessoa Analista de Projetos altamente qualificada e motivada para se juntar à nossa equipe. Responsabilidades e atribuições• Interface com Orçamentos, Obras, Planejamento e Produto;•	Compatibilização e análise de projetos, apoio a engenharia;•	Analisar normativas e requisitos das concessionárias de energia, água, etc;•	Apoiar na contratação de projetistas; •	Gerenciamento de projetos dentro dos padrões da empresa, e demais projetos associados à disciplina;•	Compatibilização dos projetos complementares;•	Garantia da padronização dos projetos dentro das legislações e normas vigentes;•	Acompanhamento de projetos em concessionarias (Sanepar, Copel, Equatorial, Bombeiros, Sabesp, etc);•	Desenvolvimento de projetos de melhoria no departamento;•	Participação da implementação BIM;•	Garantia ao atendimento de cronogramas de aprovação.•	Apoiar o desenvolvimento dos procedimentos do setor, identificando possíveis melhorias;•	Acompanhar o cronograma de desenvolvimento de projetos;•	Relatar falta de informações ou de documentos e projetos que interfiram no processo de desenvolvimento do projeto;•	Consulta aos fornecedores e projetistas, no que diz respeito as instalações que interferem em projetoRequisitos e qualificações•	Formação em Engenharia Civil;•	Experiência comprovada no segmento da construção civil, padrão econômico;•	Conhecimento em projetos de alvenaria estrutural, elétrico, hidrossanitário, PPCI, gás, fundação;•	Conhecimento em tramitação de projetos complementares nas concessionarias (Sanepar, Copel, Bombeiros, etc);•	Conhecimento do código de práticas da CAIXA•	Conhecimento da NBR 15575;•	Conhecimento da NBR 9050;Informações adicionaisRemuneração compatível ou acima do mercado;Plano de cargos e salários;Day off no mês do aniversário;Recesso Remunerado após período de 1 ano de contrato.",LYX,vacancy_type_autonomous,,False,Curitiba,Paraná,Brasil,https://lyx.gupy.io/job/eyJqb2JJZCI6NjAwNzUwMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site
6006614,2023-11-20T17:54:07.227Z,Analista de Automação,"Uma empresa mineira de engenharia e soluções integradas, presente nos mercados nacional e internacional, com uma trajetória marcada pela competência de seus talentos humanos e pelo forte investimento em tecnologias de ponta, permitindo estar entre as pioneiras no desenvolvimento e implantação de soluções inteligentes.A TSA é uma empresa que gera e compartilha conhecimento, apostando na construção de uma sociedade mais ética e responsável.Com sede em Belo Horizonte/MG, a empresa conta com uma equipe de profissionais altamente qualificados para atender às demandas de mercado.Se identificou? Faça seu cadastro e venha fazer parte do nosso time!Responsabilidades e atribuiçõesComo Analista de Automação você vai:Executar projetos de automação;Elaborar especificações técnicas equipamentos e instrumentos para projetos de sistemas de automação, diagramas lógicos, diagramas de interligação, diagramas malhas, diagramas funcionais, memoriais descritivos, listas de entradas e saídas dos sistemas de controle, Arquitetura de Sistema de Automação, fluxogramas P&amp;I, listas de instrumentos, folha de dados de instrumentos. Desenvolver a programação de CLP, configuração do sistema supervisório / SDCD, executar testes de plataforma, comissionamentos, testes de campo e start up, operação assistida e treinamentos. Requisitos e qualificaçõesFormação necessária:Superior em Engenharia de Automação, Mecatrônica, Eletrônica, Elétrica, Sistema de Informação ou Ciências da Computação ou Tecnologia da Informação e cursos afins.Conhecimentos desejáveis: Linguagem específica de Programação Industrial (CLP - Controladores Lógicos Programáveis, SDCD-Sistemas de Controle Distribuídos, Sistemas Supervisórios, Sistemas Especialistas);Conhecimentos básicos de operações e intertravamentos de plantas industriais e processos;Conhecimento de equipamentos elétricos;Conhecimentos de instrumentos de medição e controle de processos industriais;Conhecimento de Hardware de Sistemas de Controle (CLP, SDCD, Remotas de Aquisição de Dados, Fontes, No-breaks, Painéis Elétricos)Conhecimento de linguagem de Programação Avançada;Conhecimento de rede de computadores e sistemas operacionais;Conhecimento de rede de comunicação campo industriais de equipamentos e instrumentos (Modbus, Profibus DP, Profibus PA, Devicenet, Ethernet, Controlnet, DNP3, etc.  Informações adicionaisAqui você encontra:Vale refeição/alimentação;Plano de saúde coparticipativo;Plano odontológico;Vale transporte ou transporte fornecido pela empresa;Seguro de vida;Desconto para utilização do Clube SESC;Assistência psicológica fornecida através de parceiros;Convênio com instituições de ensino com descontos para colaboradores e dependentes;Descontos em lojas e serviços parceiros.",TSA Tecnologia de Sistemas de Automação SA,vacancy_type_effective,,False,Itaguaí,Rio de Janeiro,Brasil,https://tsaengenharia.gupy.io/job/eyJqb2JJZCI6NjAwNjYxNCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site
5980674,2023-11-20T17:49:07.630Z,Analista de Automação - ABB 800xA ,"Uma empresa mineira de engenharia e soluções integradas, presente nos mercados nacional e internacional, com uma trajetória marcada pela competência de seus talentos humanos e pelo forte investimento em tecnologias de ponta, permitindo estar entre as pioneiras no desenvolvimento e implantação de soluções inteligentes.A TSA é uma empresa que gera e compartilha conhecimento, apostando na construção de uma sociedade mais ética e responsável.Com sede em Belo Horizonte/MG, a empresa conta com uma equipe de profissionais altamente qualificados para atender às demandas de mercado.Se identificou? Faça seu cadastro e venha fazer parte do nosso time!Responsabilidades e atribuiçõesComo Analista de Automação você vai:Executar projetos de automação;Elaborar especificações técnicas equipamentos e instrumentos para projetos de sistemas de automação, diagramas lógicos, diagramas de interligação, diagramas malhas, diagramas funcionais, memoriais descritivos, listas de entradas e saídas dos sistemas de controle, Arquitetura de Sistema de Automação, fluxogramas P&amp;I, listas de instrumentos, folha de dados de instrumentos.Desenvolver a programação de CLP, configuração do sistema supervisório / SDCD, executar testes de plataforma, comissionamentos, testes de campo e start up, operação assistida e treinamentos. Requisitos e qualificaçõesFormação necessária:Superior em Engenharia de Automação, Mecatrônica, Eletrônica, Elétrica ou Sistema de Informação, Ciências da Computação ou Tecnologia da Informação e cursos afins.Conhecimentos desejáveis:Desejável conhecimento na ferramenta ABB 800xA.Informações adicionaisAqui você encontra:Vale refeição/alimentação;Plano de saúde coparticipativo;Plano odontológico;Vale transporte ou transporte fornecido pela empresa;Seguro de vida;Gympass;Desconto para utilização do Clube SESC;Assistência psicológica fornecida através de parceiros;Convênio com instituições de ensino com descontos para colaboradores e dependentes;Descontos em lojas e serviços parceiros.",TSA Tecnologia de Sistemas de Automação SA,vacancy_type_effective,,False,Parauapebas,Pará,Brasil,https://tsaengenharia.gupy.io/job/eyJqb2JJZCI6NTk4MDY3NCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site
5801703,2023-11-20T17:40:41.064Z,Analista de Requisitos Sênior (5801703),"A ACP Group está em busca de talentos para fazer parte de uma jornada de transformação digital.Acreditamos no ser humano como peça fundamental nessa caminhada e você pode fazer parte dessa trajetória.Faça parte da mudança!Buscamos por Analista de Requisitos Sênior para atuar presencialmente em Salvador.Responsabilidades e atribuiçõesDiariamente esse profissional vai:Identificar, detalhar e documentar requisitos de negócio para produtos e serviços requeridos pela instituição;Identificar pontos de melhoria nos processos de negócio dentro da instituição;Redesenhar e otimizar processos de negócio, através de ferramentas de BPM;Remodelar processos de negócio dentro da instituição.Requisitos e qualificaçõesSe ligue que você precisa de:Ensino Superior completo em TI;Sólido conhecimento em ferramentas de BPM;Mas vai ser ótimo:Se você conhece PMBOK ;Melhor ainda se tiver conhecimento em metodologia ágil.Informações adicionaisBenefício refeição/alimentação (iFood);Assistência médica;Assistência psicológica;Assistência odontológica;Parcerias com instituições de ensino (escolas e universidades), restaurantes, entre outros;Oportunidade de crescimento profissional.",ACP Group,vacancy_type_effective,,False,Salvador,Bahia,Brasil,https://acpgroup.gupy.io/job/eyJqb2JJZCI6NTgwMTcwMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,False,on-site
6007394,2023-11-20T17:40:34.214Z,Analista de Engenharia de Processos Sênior (Manufatura e Qualidade),"Sucesso profissional é o resultado de trabalhar com o que você gosta e que faz a diferença no mundo e na vida das pessoas! Se você é uma pessoa aberta, positiva, conectada, tem entusiasmo, curte inovação é responsável e acredita que o futuro da mobilidade pode ser trilhado com soluções que tragam melhores experiências aos clientes, o seu lugar é aqui. Renault, uma marca humana, calorosa, inovadora e responsável! Venha fazer parte do nosso time Renault Group!Responsabilidades e atribuiçõesDesenvolver e modificar formulações de processo, métodos e controles que atendam padrões de qualidade;Implementar melhorias, modificações ou adições que servirão para documentar trabalhos;Testar e solucionar problemas;Rever e analisar requisitos de produtos com a compatibilidade de desenvolvimento de produtos de métodos de processamento para determinar custos e programação;Integrar recursos de equipamentos e materiais, visando cumprir especificações de meta de módulo do processo e especificações de meta da tecnologia;Desempenhar trabalho em ambientes de operações, produção, construção ou manutenção;Desenhar e balancear processos de manufatura, instrumentos e equipamentos e testar e analisar produtos manufaturados para manter a qualidade;Planejar, desenhar e estimar tempo e custo e da construção e manutenção de estruturas, instalações, sistemas e componentes;Analisar e desenvolver soluções para problemas de engenharia relacionados a equipamentos e sistemas de manufatura ou as causas de falha em componentes;Fazer o monitoramento e controle com compras dos aprovisionamentos e recepções fiscais;Controlar os pagamentos, entregas e instalações em planta. Preparar a fábrica para instalações industriais (serviços de picagens elétricas e de rede);Pilotar obras civis para modificações de processos.Requisitos e qualificaçõesEnsino Superior Completo idealmente em Engenharia ou afins;Pós-graduação Completa ou cursando – Engenharia(s), Gestão de Projetos ou afins;Experiência na(s) área(s) de Engenharia(s);Conhecimento em Inglês ou francês avançado. CONHECIMENTOS ESPECÍFICOS:Domínio de NPDM (análises numéricas produto/processo);Domínio de processos Lean;Domínio de elaboração de FOP;Conhecimento de ferramentas da Qualidade;Conhecimento dos conceitos de Ergonomia e Segurança do Trabalho.Informações adicionaisA Renault valoriza a diversidade e inclusão e prioriza a contratação de pessoas com deficiência (PcD) e Mulheres..O que nós oferecemos para o seu bem-estar:Vale refeição ou Alimentação no local;Vale Alimentação (Se aplicável);PPR ou PLR;Auxílio home office (Se aplicável);Transporte fretado (Se aplicável);Plano de saúde SulAmérica Nacional;Associação colibri (área verde + quadras de esportes + descontos em cursos);Gympass; Desconto na compra e aluguel de veículos Renault;Seguro de vida;Previdência Privada;Auxilio Creche;Carro casamento;Renault Care (Acompanhamento Pré e Pós natal);Outras instituições que temos parceria. O sucesso é feito de escolhas. Escolha você também a Renault e candidate-se hoje!",Renault do Brasil,vacancy_type_effective,,False,São José dos Pinhais,Paraná,Brasil,https://renaultbrasil.gupy.io/job/eyJqb2JJZCI6NjAwNzM5NCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site
6006007,2023-11-20T17:32:21.616Z,Analista de Criação Pleno,"Somos a Clima. Acreditamos no poder transformador da cultura dentro das empresas e na vida das pessoas. Materializamos isso em ações originais e envolventes aos nossos clientes.Com ideias e dados, transformamos empresas em lugares de crescimento, onde cada indivíduo se sente acolhido, valorizado e parte de algo maior. Somos #CultureMakers.A Clima faz parte da GhN, uma holding de marketing digital, que combina tecnologia, performance, inovação e criatividade para impactar o mercado de toda a América Latina, detentora das marcas GhFly e Adyante. A GhN tem o propósito de fazer empresas e pessoas crescerem, com uma cultura que preza pelo desenvolvimento profissional e bem-estar de todas as suas pessoas. Ela ocupa o 4º lugar no ranking nacional de melhores empresas para se trabalhar no segmento de grandes agências e 23º lugar na área de tecnologia da informação, segundo o Great Place to Work.Prezamos pela diversidade. Nosso processo seletivo não é influenciado por etnia, religião, gênero, nacionalidade, deficiência, orientação sexual ou idade.Sobre a vagaA Clima está buscando um(a) futuro(a) #CultureMaker para tornar o time de Criação ainda mais incrível! Como Analista de Criação você será responsável por realizar a gestão de projetos, tarefas e entregas, colaborando com os demais profissionais das áreas técnicas para garantir a assertividade e qualidade das entregas criativas. Espera-se que o profissional, tenha conhecimentos sólidos em criação para diversos tipos de mídias, apoie na idealização de projetos, crie e desdobre artes suas ou de sua equipe, e que forneça, quando necessário, insumos para o desdobramento de campanhas de diferentes tamanhos. Espera-se também que o profissional tenha facilidade para expressar suas ideias, com uma comunicação clara e direta, bem como seja organizado e siga os fluxos de trabalho estabelecidos pela empresa.Responsabilidades e atribuiçõesCriar e/ou aplicar conceitos e linhas visuais de campanhas em diferentes tipos de peças, online e offline, sendo co-responsável pelos entregáveis do projeto a partir do briefing, interpretando-o e solicitando mais informações caso necessário.Conduzir a aplicação do manual da marca de diferentes clientes dentro da sua carteira, com foco na manutenção de padrões visuais em todas as suas derivações.Focar na qualidade de suas entregas com base nas melhores práticas e conhecimento coletivo do time de criação.Apoiar o CS quando necessário, sugerindo ideias e ações de acordo com o briefing.Garantir o cumprimento de prazo e a qualidade dos entregáveis.Contribuir com a elaboração de apresentações aos clientes, visando demonstrar a integração de todas as peças com o conceito criativo do projeto.Apoiar o Atendimento, Planejamento, Redator(a) e demais equipes multidisciplinares para desenvolvimento de ideias que resolvam os problemas dos clientes de maneira eficaz e criativa.Gerir sua própria pauta no que diz respeito à organização, prazos e entregas, garantindo excelência no que diz respeito à criação dos entregáveis e negociação de prazos com sua dupla.Criar de maneira colaborativa e integrada não apenas com a dupla, mas com os demais setores da empresa.Apoiar a defesa de conceitos criativos tanto internamente quanto em reuniões para clientes.Estudar o histórico e as particularidades de cada cliente no que diz respeito às entregas criativas.Requisitos e qualificaçõesSuperior completo ou Cursando em Design, Publicidade e Propaganda ou afins;Experiência prévia em criação publicitária;Photoshop;Illustrator;Indesign;Ferramentas de edição de texto e apresentações (Office 365 ou Google Workspace);Boa comunicação (oral e escrita).Informações adicionaisSer #CultureMaker lhe garante:Clube de benefícios: desconto em cursos de idiomas, dentre outros convênios;Vale Transporte ou Auxílio Combustível;Vale Refeição e/ou Vale Alimentação (sem desconto);Gympass;Convênio SESC;Convênio Farmácia Bracov;Plano de saúde Paraná Clínicas (Cobertura regional, sem coparticipação) para quem reside no Paraná. E para quem reside em outras localidades temos o reembolso saúde. Ambos são válidos a partir de 90 dias na empresa;Plano Odontológico BYOD (Auxílio financeiro para colaboradores que desejam trabalhar com seus próprios equipamentos);Day off no mês de aniversário;Modelo de trabalho híbrido em Curitiba (3x da semana presencial) e remoto nas demais localidades;Flexible Work Time (horário de trabalho flexível: é possível começar a trabalhar entre 7h e 9h e finalizar suas atividades entre 17h e 19h). Em nosso escritório:Escritório novinho e super moderno, com localização privilegiada, próximo a diversos serviços, como shoppings, academias e mercados;Snacks e frutas disponíveis sem custo;Biblioteca climática: espaço para empréstimo de livros;Áreas de alimentação com cozinha equipada com geladeira e microondas para uso coletivo.Descubra o poder da Cultura Criativa. Cresça com a Clima.",Clima,vacancy_type_effective,,False,Curitiba,Paraná,Brasil,https://clima.gupy.io/job/eyJqb2JJZCI6NjAwNjAwNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,hybrid
6007299,2023-11-20T17:29:11.996Z,"Analista Administrativo - Compras. Sede Administrativa, Cachoeira do Sul, Rs","Realiza compras de materiais, suprimentos. Negocia com os fornecedores, visando as melhores condições de preços, qualidade, prazos de pagamento e entrega. Desenvolve e acompanha relatórios para análise da performance de fornecedoresResponsabilidades e atribuiçõesControlar o estoque do material de expediente e de consumo, agilizando o processo de reposição visando suprir as necessidades das cooperativas.Realizar cotações, cadastros, acompanhamento das entregas e pagamentos dos produtos e serviços, através de processos e prazos definidos, observando os normativos, visando suportar as negociações de compras.Dar apoio no recebimento e lançamento as notas fiscais de produtos e/ou serviços, visando a correta entrada. Apoiar demais atividades administrativas caso necessárioRequisitos e qualificaçõesFormação Superior ( Administração de Empresas, Ciências Contábeis ou áreas Correlatas);2 anos em rotinas administrativas especialmente área de compras;Conhecimento em OrçamentoConhecimento em negociaçãoContratos com fornecedoresTecnologia da Informação",Sicredi,vacancy_type_effective,2023-11-29T00:00:00.000Z,False,Cachoeira do Sul,Rio Grande do Sul,Brasil,https://sicredi.gupy.io/job/eyJqb2JJZCI6NjAwNzI5OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site
6004397,2023-11-20T17:28:12.685Z,Analista de Marketing Pleno,"A GOVBR é uma empresa que contribui para um Brasil melhor através de soluções de governança para auxiliar a gestão pública municipal na tomada de decisão com mais agilidade, estratégia e controle. Isso não é incrível?Informatizamos a gestão, mas antes de tudo: entendemos o processo e entregamos soluções de excelência que levam a transformação digital para os municípios Brasileiros.Você é apaixonado por marketing digital, possui habilidades excepcionais em criação de conteúdo, vídeos e adora trabalhar em uma equipe dinâmica? Estamos procurando por um profissional talentoso e criativo para se juntar à nossa equipe!Responsabilidades e atribuiçõesGestão estratégica das redes sociais (Facebook, Instagram, etc.) e do site da empresa.Criação e design de banners, e-mail marketing, newsletters e peças gráficas para campanhas online e offline.Edição de vídeos, fotografia e tratamento de imagens.Curadoria de conteúdo e acompanhamento das tendências nas redes sociais, incluindo plataformas como Instagram, linkedin, entre outras.Coordenação e planejamento de campanhas digitais.Desenvolvimento de landing pages e copywriting.Conhecimento em Marketing Digital de Performance e ferramentas de mídia paga.Requisitos e qualificaçõesRequisitos:Formação em Marketing, Publicidade e Propaganda, Jornalista, RP, Design ou áreas correlatas.Domínio nas ferramentas do pacote AdobeExperiência na criação e edição de vídeos, fotografia e tratamento de imagens.Experiência em curadoria de conteúdo e forte presença nas redes sociais.Capacidade de gerenciar prazos e trabalhar com múltiplos projetos simultaneamente.Senso estético, criatividade e habilidades de comunicação excepcionais.Diferencial:Pessoa organizadaFalar inglêsExperiência em Marketing voltada para Gestão Pública e TecnologiaResidir em POA - RS ou Blumenau - SC.Informações adicionaisBenefícios de #SerGOVBR Atuação HibridoAuxílio Alimentação/RefeiçãoAuxílio EducaçãoClube de vantagens GOVBR - Convênios nacionaisOportunidade de CarreiraPlano de Saúde Unimed (extensivo aos dependentes)Planos OdontológicosPremiação por indicação de futuros colaboradoresSeguro de vidaUniversidade CorporativaAuxiliamos no crescimento e desenvolvimento de nossos profissionais através do PDI e Avaliação de desempenho anual.",GOVERNANÇABRASIL - GOVBR,vacancy_type_effective,,False,Porto Alegre,Rio Grande do Sul,Brasil,https://govbr.gupy.io/job/eyJqb2JJZCI6NjAwNDM5Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,hybrid
